category,setting,billing_code_type,billing_code,description,charge_type,rate
facility,outpatient,CPT/HCP MCC,59409,PR VAGINAL DELIVERY ONLY,fee schedule,"7,744.8"
facility,outpatient,CPT/HCP MCC,59412,PR EXTERNAL CEPHALIC VERSION W/WO TOCOLYSIS,fee schedule,"7,744.8"
facility,outpatient,CPT/HCP MCC,59414,PR DELIVERY PLACENTA SEPARATE PROCEDURE,fee schedule,"7,744.8"
facility,outpatient,CPT/HCP MCC,59612,PR VAGINAL DELIVERY AFTER CESAREAN DELIVERY,fee schedule,"7,744.8"
facility,outpatient,CPT/HCP MCC,59812,PR TX INCOMPLETE ABORTION ANY TRIMESTER SURGICAL,fee schedule,"7,744.8"
facility,outpatient,CPT/HCP MCC,59820,PR TX MISSED ABORTION FIRST TRIMESTER SURGICAL,fee schedule,"7,744.8"
facility,outpatient,CPT/HCP MCC,59821,PR TX MISSED ABORTION SECOND TRIMESTER SURGICAL,fee schedule,"7,744.8"
facility,outpatient,CPT/HCP MCC,59840,PR INDUCED ABORTION DILATION AND CURETTAGE,fee schedule,"7,744.8"
facility,outpatient,CPT/HCP MCC,59841,PR INDUCED ABORTION DILATION & EVACUATION,fee schedule,"7,744.8"
facility,outpatient,CPT/HCP MCC,59866,PR MULTIFETAL PREGNANCY REDUCTION,fee schedule,794.7
facility,outpatient,CPT/HCP MCC,59870,PR UTERINE EVACUATION & CURETTAGE HYDATIDIFORM MOLE,fee schedule,"7,744.8"
facility,outpatient,CPT/HCP MCC,59871,PR REMOVAL CERCLAGE SUTURE UNDER ANESTHESIA,fee schedule,"7,744.8"
facility,outpatient,CPT/HCP MCC,59897,PR UNLISTED FETAL INVASIVE PX W/ULTRASOUND,fee schedule,493.6
facility,outpatient,CPT/HCP MCC,59898,PR UNLISTED LAPAROSCOPY PX MATERNITY CARE&DELIVERY,fee schedule,"14,293.7"
facility,outpatient,CPT/HCP MCC,59899,PR UNLISTED PROCEDURE MATERNITY CARE & DELIVERY,fee schedule,493.6
facility,outpatient,CPT/HCP MCC,60000,PR I&D THYROGLOSSAL DUCT CYST INFECTED,fee schedule,"3,777.9"
facility,outpatient,CPT/HCP MCC,60100,PR BIOPSY THYROID PERCUTANEOUS CORE NEEDLE,fee schedule,"1,742.9"
facility,outpatient,CPT/HCP MCC,60200,PR EXC CYST/ADENOMA THYROID/TRANSECTION ISTHMUS,fee schedule,"14,293.7"
facility,outpatient,CPT/HCP MCC,60210,PR PRTL THYROID LOBECTOMY UNI W/WO ISTHMUSECTOMY,fee schedule,"14,293.7"
facility,outpatient,CPT/HCP MCC,60212,PR PRTL THYROID LOBEC UNI W/CONTRATLAT STOT LOBEC,fee schedule,"14,293.7"
facility,outpatient,CPT/HCP MCC,60220,PR TOTAL THYROID LOBECTOMY UNI W/WO ISTHMUSECTOMY,fee schedule,"14,293.7"
facility,outpatient,CPT/HCP MCC,60225,PR TOTAL THYROID LOBEC UNI W/CONTRALAT STOT LOBEC,fee schedule,"14,293.7"
facility,outpatient,CPT/HCP MCC,60240,PR THYROIDECTOMY TOTAL/COMPLETE,fee schedule,"14,293.7"
facility,outpatient,CPT/HCP MCC,60252,PR THYROIDECTOMY TOTAL/SUBTOTAL LMTD NECK DISSECT,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,60260,PR THYROIDECTOMY RMVL REMAINING TISS FLWG PRTL RMVL,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,60271,PR THYROIDECTOMY SUBSTERNAL CERVICAL APPROACH,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,60280,PR EXCISION THYROGLOSSAL DUCT CYST/SINUS,fee schedule,"14,293.7"
facility,outpatient,CPT/HCP MCC,60281,PR EXCISION THYROGLOSSAL DUCT CYST/SINUS RECURRENT,fee schedule,"14,293.7"
facility,outpatient,CPT/HCP MCC,60300,PR ASPIRATION AND/OR INJECTION THYROID CYST,fee schedule,"1,742.9"
facility,outpatient,CPT/HCP MCC,60500,PR PARATHYROIDECTOMY/EXPLORATION PARATHYROIDS,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,60502,PR PARATHYROIDECTOMY/EXPLOR PARATHYROIDS RE-EXPLOR,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,60520,PR THYMECTOMY PRTL/TOT TRANSCERVICAL APPR SPX,fee schedule,"14,507.2"
facility,outpatient,CPT/HCP MCC,60659,PR UNLISTED LAPAROSCOPY PROCEDURE ENDOCRINE SYSTEM,fee schedule,"14,293.7"
facility,outpatient,CPT/HCP MCC,60699,PR UNLISTED PROCEDURE ENDOCRINE SYSTEM,fee schedule,"14,293.7"
facility,outpatient,CPT/HCP MCC,61000,PR SUBDURAL TAP FONTANELLE/SUTUR INFANT UNI/BI INIT,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,61001,PR SUBDURAL TAP FONTANELLE/SUTUR INFANT UNI/BI SBSQ,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,61020,PR VENTRICULAR PUNCTURE PREVIOUS BURR HOLE W/O NJX,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,61026,PR VENTRICULAR PUNCTURE PREVIOUS BURR HOLE W/INJ,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,61050,PR CISTERNAL/LATERAL C1-C2 PUNCTURE W/O INJ SPX,fee schedule,733.7
facility,outpatient,CPT/HCP MCC,61055,PR CISTERNAL/LATERAL C1-C2 PUNCTURE W/INJECTION,fee schedule,733.7
facility,outpatient,CPT/HCP MCC,61070,PR PUNCTURE SHUNT TUBE/RESERVOIR ASPIRATION/INJ PX,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,61215,PR INSJ SUBQ RSVR PUMP/INFUSION SYSTEM VENTRIC CATH,fee schedule,"16,502.1"
facility,outpatient,CPT/HCP MCC,61330,PR DECOMPRESSION ORBIT ONLY TRANSCRANIAL APPROACH,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,61623,PR EVASC TEMP BALLOON ARTL OCCLUSION HEAD/NECK,fee schedule,"27,252.7"
facility,outpatient,CPT/HCP MCC,61626,PR TCAT PERMANT OCCLUSION/EMBOLIZATION PRQ NON-CNS,fee schedule,"27,252.7"
facility,outpatient,CPT/HCP MCC,61720,PR CRTJ LES STRTCTC BURR GLOBUS PALLIDUS/THALAMUS,fee schedule,"16,502.1"
facility,outpatient,CPT/HCP MCC,61770,PR STRTCTC LOCLZJ INSJ CATH/PRB PLMT RADJ SRC,fee schedule,"16,502.1"
facility,outpatient,CPT/HCP MCC,61790,PR CREATE LESION STRTCTC PRQ NEUROLYTIC GASSERIAN,fee schedule,"4,783.0"
facility,outpatient,CPT/HCP MCC,61791,PR CREATE LES STRTCTC PRQ NEUROLYTIC TRIGEMINAL TRC,fee schedule,"4,783.0"
facility,outpatient,CPT/HCP MCC,61880,PR REVJ/RMVL INTRACRANIAL NEUROSTIMULATOR ELTRDS,fee schedule,"8,428.9"
facility,outpatient,CPT/HCP MCC,61885,PR INSJ/RPLCMT CRANIAL NEUROSTIM PULSE GENERATOR,fee schedule,"54,191.4"
facility,outpatient,CPT/HCP MCC,61886,PR INSJ/RPLCMT CRANIAL NEUROSTIM GENER 2/> ELTRDS,fee schedule,"76,924.4"
facility,outpatient,CPT/HCP MCC,61888,PR REVJ/RMVL NEUROSTIMULATOR PULSE GENERATOR,fee schedule,"33,745.3"
facility,outpatient,CPT/HCP MCC,61891,PR REVJ/RPLCMT SKULL-MNTD CRANIAL NSTIM PG/RECEIVER,fee schedule,"54,191.4"
facility,outpatient,CPT/HCP MCC,61892,PR REMOVAL SKULL-MNTD CRANIAL NSTIM PG/RCVR W/CRNOP,fee schedule,"8,018.5"
facility,outpatient,CPT/HCP MCC,62000,PR ELEVATION DEPRESSED SKULL FX SIMPLE EXTRADURAL,fee schedule,"7,975.8"
facility,outpatient,CPT/HCP MCC,62194,PR RPLCMT/IRRG SUBARACHNOID/SUBDURAL CATHETER,fee schedule,"4,783.0"
facility,outpatient,CPT/HCP MCC,62225,PR RPLCMT/IRRIGATION VENTRICULAR CATHETER,fee schedule,"16,502.1"
facility,outpatient,CPT/HCP MCC,62230,PR RPLCMT/REVJ CSF SHUNT VALVE/CATH SHUNT SYS,fee schedule,"16,502.1"
facility,outpatient,CPT/HCP MCC,62252,PR REPRGRMG PROGRAMMABLE CEREBROSPINAL SHUNT,fee schedule,739.9
facility,outpatient,CPT/HCP MCC,62263,PR PRQ LYSIS EPIDURAL ADHESIONS MULT SESS 2/> DAYS,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,62264,PR PRQ LYSIS EPIDURAL ADHESIONS MULT SESSIONS 1 DAY,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,62267,PR PRQ ASPIR PULPOSUS/INTERVERTEBRAL DISC/PVRT TISS,fee schedule,"1,742.9"
facility,outpatient,CPT/HCP MCC,62268,PR PERCUTANEOUS ASPIRATION SPINAL CORD CYST/SYRINX,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,62269,PR BIOPSY SPINAL CORD PERCUTANEOUS NEEDLE,fee schedule,"4,016.4"
facility,outpatient,CPT/HCP MCC,62270,PR DIAGNOSTIC LUMBAR SPINAL PUNCTURE,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,62272,PR THERAPEUTIC SPINAL PUNCTURE DRAINAGE CSF,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,62273,PR INJECTION EPIDURAL BLOOD/CLOT PATCH,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,62280,PR INJX/INFUSION NEUROLYTIC SUBSTANCE SUBARACHNOID,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,62281,PR INJX/INFUS NEUROLYT SUBST EPIDURAL CERV/THORACIC,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,62282,PR INJX/INFUS NEUROLYT SBST EPIDURAL LUMBAR/SACRAL,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,62287,PR DCMPRN PX PERQ NUCLEUS PULPOSUS 1/MLT LVL LUMBAR,fee schedule,"4,783.0"
facility,outpatient,CPT/HCP MCC,62292,PR INJECTION PX CHEMONUCLEOLYSIS 1/MLT LUMBAR,fee schedule,"4,783.0"
facility,outpatient,CPT/HCP MCC,62294,PR NJX ARTERIAL OCCLUSION ARVEN MALFRMJ SPINAL,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,62302,PR MYELOGRAPHY VIA LUMBAR INJECTION RS&I CERVICAL,fee schedule,"1,983.5"
facility,outpatient,CPT/HCP MCC,62303,PR MYELOGRAPHY VIA LUMBAR INJECTION RS&I THORACIC,fee schedule,"1,983.5"
facility,outpatient,CPT/HCP MCC,62304,PR MYELOGRAPHY VIA LUMBAR INJECT RS&I LUMBOSACRAL,fee schedule,"1,983.5"
facility,outpatient,CPT/HCP MCC,62305,PR MYELOGRAPHY VIA LUMBAR INJECTION RS&I 2+ REGIONS,fee schedule,"1,983.5"
facility,outpatient,CPT/HCP MCC,62320,PR NJX DX/THER SBST INTRLMNR CRV/THRC W/O IMG GDN,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,62321,PR NJX DX/THER SBST INTRLMNR CRV/THRC W/IMG GDN,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,62322,PR NJX DX/THER SBST INTRLMNR LMBR/SAC W/O IMG GDN,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,62323,PR NJX DX/THER SBST INTRLMNR LMBR/SAC W/IMG GDN,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,62324,PR NJX DX/THER SBST INTRLMNR CRV/THRC W/O IMG GDN,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,62325,PR NJX DX/THER SBST INTRLMNR CRV/THRC W/IMG GDN,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,62326,PR NJX DX/THER SBST INTRLMNR LMBR/SAC W/O IMG GDN,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,62327,PR NJX DX/THER SBST INTRLMNR LMBR/SAC W/IMG GDN,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,62328,PR DIAGNOSTIC LUMBAR SPINAL PUNCTURE W/FLUOR OR CT,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,62329,PR THERAPEUTIC SPINAL PNXR DRAINAGE CSF W/FLUOR/CT,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,62350,PR IMPLTJ REVJ/RPSG ITHCL/EDRL CATH PMP W/O LAM,fee schedule,"16,502.1"
facility,outpatient,CPT/HCP MCC,62351,PR IMPLTJ REVJ/RPSG ITHCL/EDRL CATH W/LAM,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,62355,PR RMVL PREVIOUSLY IMPLTED ITHCL/EDRL CATH,fee schedule,"4,783.0"
facility,outpatient,CPT/HCP MCC,62360,PR IMPLTJ/RPLCMT ITHCL/EDRL DRUG NFS SUBQ RSVR,fee schedule,"44,180.2"
facility,outpatient,CPT/HCP MCC,62361,PR IMPLTJ/RPLCMT FS NON-PRGRBL PUMP,fee schedule,"44,180.2"
facility,outpatient,CPT/HCP MCC,62362,PR IMPLTJ/RPLCMT ITHCL/EDRL DRUG NFS PRGRBL PUMP,fee schedule,"44,180.2"
facility,outpatient,CPT/HCP MCC,62365,PR RMVL SUBQ RSVR/PUMP INTRATHECAL/EPIDURAL INFUS,fee schedule,"16,502.1"
facility,outpatient,CPT/HCP MCC,62367,PR ELECT ANLYS IMPLT ITHCL/EDRL PMP W/O REPRG/REFIL,fee schedule,739.9
facility,outpatient,CPT/HCP MCC,62368,PR ELECT ANALYS IMPLT ITHCL/EDRL PUMP W/REPRGRMG,fee schedule,739.9
facility,outpatient,CPT/HCP MCC,62369,PR ELECT ANLYS IMPLT ITHCL/EDRL PMP W/REPRG&REFIL,fee schedule,739.9
facility,outpatient,CPT/HCP MCC,62370,PR ELEC ANLYS IMPLT ITHCL/EDRL PMP W/REPR PHYS/QHP,fee schedule,739.9
facility,outpatient,CPT/HCP MCC,62380,PR NDSC DCMPRN SPINAL CORD 1 W/LAMOT NTRSPC LUMBAR,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63001,PR LAM W/O FACETEC FORAMOT/DSC 1/2 VRT SGM CRV,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63003,PR LAMINECTOMY W/O FFD 1/2 VERT SEG THORACIC,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63005,PR LAMINECTOMY W/O FFD 1/2 VERT SEG LUMBAR,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63011,PR LAMINECTOMY W/O FFD 1/2 VERT SEG SACRAL,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63012,PR LAMINECTOMY W/RMVL ABNORMAL FACETS LUMBAR,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63015,PR LAMINECTOMY W/O FFD > 2 VERT SEG CERVICAL,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63016,PR LAMINECTOMY W/O FFD > 2 VERT SEG THORACIC,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63017,PR LAMINECTOMY W/O FFD > 2 VERT SEG LUMBAR,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63020,PR LAMNOTMY INCL W/DCMPRSN NRV ROOT 1 INTRSPC CERVC,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63030,PR LAMNOTMY INCL W/DCMPRSN NRV ROOT 1 INTRSPC LUMBR,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63040,PR LAMOT PRTL FFD EXC DISC REEXPL 1 NTRSPC CERVICAL,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63042,PR LAMOT PRTL FFD EXC DISC REEXPL 1 NTRSPC LUMBAR,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63045,PR LAM FACETECTOMY & FORAMOTOMY 1 VRT SGM CERVICAL,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63046,PR LAM FACETECTOMY & FORAMOTOMY 1 VRT SGM THORACIC,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63047,PR LAM FACETECTOMY & FORAMOTOMY 1 VRT SGM LUMBAR,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63055,PR TRANSPEDICULAR DCMPRN SPINAL CORD 1 SEG THORACIC,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63056,PR TRANSPEDICULAR DCMPRN SPINAL CORD 1 SEG LUMBAR,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63064,PR COSTOVERTEBRAL DCMPRN SPINAL CORD THORACIC 1 SEG,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63075,PR DISCECTOMY ANT DCMPRN CORD CERVICAL 1 NTRSPC,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63265,PR LAM EXC/EVAC ISPI LES OTH/THN NEO XDRL CERVICAL,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63266,PR LAM EXC/EVAC ISPI LES OTH/THN NEO XDRL THORACIC,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63267,PR LAM EXC/EVAC ISPI LESION OTH/THN NEO XDRL LUMBAR,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63268,PR LAM EXC/EVAC ISPI LES OTH/THN NEO XDRL SACRAL,fee schedule,"17,722.5"
facility,outpatient,CPT/HCP MCC,63600,PR CREATION LES SPINAL CORD STEREOTACTIC METHOD PRQ,fee schedule,"4,783.0"
facility,outpatient,CPT/HCP MCC,63610,PR STRTCTC STIMJ SPI CORD PRQ SPX N/FLWD OTH SURG,fee schedule,"4,783.0"
facility,outpatient,CPT/HCP MCC,63650,PR PRQ IMPLTJ NSTIM ELECTRODE ARRAY EPIDURAL,fee schedule,"16,942.3"
facility,outpatient,CPT/HCP MCC,63655,PR LAM IMPLTJ NSTIM ELTRDS PLATE/PADDLE EDRL,fee schedule,"54,191.4"
facility,outpatient,CPT/HCP MCC,63661,PR RMVL SPINAL NSTIM ELTRD PRQ ARRAY INCL FLUOR,fee schedule,"4,783.0"
facility,outpatient,CPT/HCP MCC,63662,PR RMVL SPINAL NSTIM ELTRD PLATE/PADDLE INCL FLUOR,fee schedule,"8,428.9"
facility,outpatient,CPT/HCP MCC,63663,PR REVJ INCL RPLCMT NSTIM ELTRD PRQ RA INCL FLUOR,fee schedule,"16,942.3"
facility,outpatient,CPT/HCP MCC,63664,PR REVJ INCL RPLCMT NSTIM ELTRD PLT/PDLE INCL FLUOR,fee schedule,"33,745.3"
facility,outpatient,CPT/HCP MCC,63685,PR INSJ/RPLCMT SPINAL NPG/RCVR POCKET CRTJ&CONNJ,fee schedule,"76,924.4"
facility,outpatient,CPT/HCP MCC,63688,PR REVJ/RMVL IMPL SPI NPG/RCVR DTCH CONNJ ELTRD RA,fee schedule,"8,428.9"
facility,outpatient,CPT/HCP MCC,63741,PR CRTJ SHUNT LMBR SARACH-PRTL-PLEURAL PRQ X LAM,fee schedule,"16,502.1"
facility,outpatient,CPT/HCP MCC,63744,PR RPLCMT IRRIGATION/REVJ LUMBOSARACH SHUNT,fee schedule,"16,502.1"
facility,outpatient,CPT/HCP MCC,63746,PR RMVL ENTIRE LUMBOSARACH SHUNT SYS W/O RPLCMT,fee schedule,"4,783.0"
facility,outpatient,CPT/HCP MCC,64400,PR INJECTION AA&/STRD TRIGEMINAL NERVE EACH BRANCH,fee schedule,733.7
facility,outpatient,CPT/HCP MCC,64405,PR INJECTION AA&/STRD GREATER OCCIPITAL NERVE,fee schedule,733.7
facility,outpatient,CPT/HCP MCC,64408,PR INJECTION AA&/STRD VAGUS NERVE,fee schedule,733.7
facility,outpatient,CPT/HCP MCC,64415,PR INJECTION AA&/STRD BRACHIAL PLEXUS W/IMG GDN,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,64416,PR INJECTION AA&/STRD BRACH PLEX CONT NFS CATH IMG,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,64417,PR INJECTION AA&/STRD AXILLARY NERVE W/IMG GDN,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,64418,PR INJECTION AA&/STRD SUPRASCAPULAR NERVE,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,64420,PR INJECTION AA&/STRD INTERCOSTAL NRV SINGLE LVL,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,64421,PR INJECTION AA&/STRD INTERCOSTAL NRV EA ADDL LVL,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,64425,PR INJECTION AA&/STRD ILIOINGUINAL IH NERVES,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,64430,PR INJECTION AA&/STRD PUDENDAL NERVE,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,64435,PR INJECTION AA&/STRD PARACERVICAL NERVE,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,64445,PR INJECTION AA&/STRD SCIATIC NERVE W/IMG GDN,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,64446,PR INJECTION AA&/STRD SCIATIC NRV CONT NFS CATH IMG,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,64447,PR INJECTION AA&/STRD FEMORAL NERVE W/IMG GDN,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,64448,PR INJECTION AA&/STRD FEMORAL NERVE CONT NFS CATH,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,64449,PR INJECTION AA&/STRD LUMBAR PLEXUS CONT NFS CATH,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,64450,PR INJECTION AA&/STRD OTHER PERIPHERAL NERVE/BRANCH,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,64451,PR INJECTION AA&/STRD NERVES NRVTG SI JOINT W/IMG,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,64454,PR INJECTION AA&/STRD GENICULAR NRV BRANCHES W/IMG,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,64455,PR NJX AA&/STRD PLANTAR COMMON DIGITAL NERVES,fee schedule,733.7
facility,outpatient,CPT/HCP MCC,64461,PR PVB THORACIC SINGLE INJECTION SITE W/IMG GID,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,64463,PR PVB THORACIC CONT CATHETER INFUSION W/IMG GID,fee schedule,"1,713.1"
facility,outpatient,CPT/HCP MCC,64479,PR NJX AA&/STRD TFRML EPI CERVICAL/THORACIC 1 LEVEL,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,64483,PR NJX AA&/STRD TFRML EPI LUMBAR/SACRAL 1 LEVEL,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,64490,PR NJX DX/THER AGT PVRT FACET JT CRV/THRC 1 LEVEL,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,64493,PR NJX DX/THER AGT PVRT FACET JT LMBR/SAC 1 LEVEL,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,64505,PR INJECTION ANES AGENT SPHENOPALATINE GANGLION,fee schedule,733.7
facility,outpatient,CPT/HCP MCC,64510,PR NJX ANES STELLATE GANGLION CRV SYMPATHETIC,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,64517,PR INJECTION ANES SUPERIOR HYPOGASTRIC PLEXUS,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,64520,PR INJECTION ANES LMBR/THRC PARAVERTBRL SYMPATHETIC,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,64530,PR INJX ANES CELIAC PLEXUS W/WO RADIOLOGIC MONITRNG,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,64553,PR PRQ IMPLTJ NEUROSTIMULATOR ELTRD CRANIAL NERVE,fee schedule,"33,745.3"
facility,outpatient,CPT/HCP MCC,64555,PR PRQ IMPLTJ NEUROSTIMULATOR ELTRD PERIPHERAL NRV,fee schedule,"16,942.3"
facility,outpatient,CPT/HCP MCC,64561,PR PRQ IMPLTJ NEUROSTIM ELTRD SACRAL NRVE W/IMAGING,fee schedule,"16,942.3"
facility,outpatient,CPT/HCP MCC,64566,PR POST TIB NEUROSTIMULATION PRQ NEEDLE ELECTRODE,fee schedule,733.7
facility,outpatient,CPT/HCP MCC,64568,PR OPEN IMPLANTATION CRANIAL NERVE NEA & PULSE GEN,fee schedule,"76,924.4"
facility,outpatient,CPT/HCP MCC,64569,PR REVISION/REPLMT NEUROSTIMLATOR ELTRD CRANIAL NRV,fee schedule,"33,745.3"
facility,outpatient,CPT/HCP MCC,64570,PR REMOVAL CRNL NRV NSTIM ELTRDS & PULSE GENERATO,fee schedule,"16,502.1"
facility,outpatient,CPT/HCP MCC,64575,PR OPEN IMPLANTATION NEA PERIPHERAL NERVE,fee schedule,"33,745.3"
facility,outpatient,CPT/HCP MCC,64580,PR OPEN IMPLANTATION NEA NEUROMUSCULAR,fee schedule,"54,191.4"
facility,outpatient,CPT/HCP MCC,64581,PR OPEN IMPLANTATION NEA SACRAL NERVE,fee schedule,"16,942.3"
facility,outpatient,CPT/HCP MCC,64582,PR OPEN IMPLTJ HPGLSL NRV NSTIM RA PG&RESPIR SENSOR,fee schedule,"76,924.4"
facility,outpatient,CPT/HCP MCC,64583,PR REVJ/RPLCMT HPGLSL NERVE NSTIM RA PG&RESPIR SNR,fee schedule,"33,745.3"
facility,outpatient,CPT/HCP MCC,64584,PR REMOVAL HYPOGLOSSAL NERVE NSTIM RA PG&RESPIR SNR,fee schedule,"16,502.1"
facility,outpatient,CPT/HCP MCC,64585,PR REVJ/RMVL PERPH NEUROSTIMULATOR ELECTRODE ARRAY,fee schedule,"8,428.9"
facility,outpatient,CPT/HCP MCC,64590,PR INS/RPLC PERPH SAC/GSTRC NPG/RCVR PCKT CRTJ&CONN,fee schedule,"54,191.4"
facility,outpatient,CPT/HCP MCC,64595,PR REV/RMV PRPH SAC/GSTRC NPG/RCV DTCH CONN ELTR RA,fee schedule,"8,428.9"
facility,outpatient,CPT/HCP MCC,64596,PR INSJ/RPLCMT PERQ ELTRD RA PN W/INT NSTIM 1ST RA,fee schedule,"33,745.3"
facility,outpatient,CPT/HCP MCC,64598,PR REVISION/REMOVAL NSTIM ELTRD ARRAY PN INT NSTIM,fee schedule,"8,428.9"
facility,outpatient,CPT/HCP MCC,64600,PR DSTRJ TRIGEMINAL NRV SUPRAORB INFRAORB BRANCH,fee schedule,"2,258.0"
facility,outpatient,CPT/HCP MCC,64605,PR DSTRJ NEUROLYTIC TRIGEMINAL NRV 2/3 DIV BRANCH,fee schedule,"4,783.0"
facility,outpatient,CPT/HCP MCC,64610,PR DSTRJ NEURLYTIC TRIGEM NRV 2/3 DIV RADIO MONITOR,fee schedule,"4,783.0"
facility,outpatient,CPT/HCP MCC,64611,PR CHEMODENERV PAROTID&SUBMANDIBL SALIVARY GLNDS,fee schedule,733.7
facility,outpatient,CPT/HCP MCC,64612,PR CHEMODNRVTJ MUSC MUSC INNERVATED FACIAL NRV UNIL,fee schedule,733.7
facility,outpatient,CPT/HCP MCC,64615,PR CHEMODERVATE FACIAL/TRIGEM/CERV MUSC MIGRAINE,fee schedule,733.7
facility,outpatient,CPT/HCP MCC,64616,PR CHEMODENERVATION MUSCLE NECK UNILAT FOR DYSTONIA,fee schedule,733.7
