STFIPS,CTYFIPS,ST_ABBREV,CTYNAME,CBSATITLE,CBSAPOP,CTYPOP,CODE2023,CODE2013,CODE2006,CODE1990
46,125,SD,Turner County,"Sioux Falls, SD-MN",299129,8856,3,4,4,6
46,127,SD,Union County,"Sioux City, IA-NE-SD",143776,17063,4,4,4,6
46,129,SD,Walworth County,,,5265,6,6,6,6
46,135,SD,Yankton County,"Yankton, SD",23373,23373,5,5,5,5
46,137,SD,Ziebach County,,,2395,6,6,6,6
47,1,TN,Anderson County,"Knoxville, TN",932245,78913,3,3,3,3
47,3,TN,Bedford County,"Shelbyville, TN",51950,51950,5,5,5,5
47,5,TN,Benton County,,,16002,6,6,6,6
47,7,TN,Bledsoe County,,,14798,6,6,6,6
47,9,TN,Blount County,"Knoxville, TN",932245,139958,3,3,3,3
47,11,TN,Bradley County,"Cleveland, TN",128479,110616,4,4,4,5
47,13,TN,Campbell County,"Knoxville, TN",932245,39584,3,3,5,6
47,15,TN,Cannon County,"Nashville-Davidson--Murfreesboro--Franklin, TN",2072283,14788,2,2,2,6
47,17,TN,Carroll County,,,28458,6,6,6,6
47,19,TN,Carter County,"Johnson City, TN",210256,56410,4,4,4,3
47,21,TN,Cheatham County,"Nashville-Davidson--Murfreesboro--Franklin, TN",2072283,41830,2,2,2,3
47,23,TN,Chester County,"Jackson, TN",181579,17609,4,4,4,6
47,25,TN,Claiborne County,,,32431,6,6,6,6
47,27,TN,Clay County,,,7620,6,6,6,6
47,29,TN,Cocke County,"Newport, TN",36879,36879,5,5,5,6
47,31,TN,Coffee County,"Tullahoma-Manchester, TN",66470,59728,5,5,5,5
47,33,TN,Crockett County,"Jackson, TN",181579,13888,4,4,6,6
47,35,TN,Cumberland County,"Crossville, TN",63522,63522,5,5,5,6
47,37,TN,Davidson County,"Nashville-Davidson--Murfreesboro--Franklin, TN",2072283,708144,1,1,1,3
47,39,TN,Decatur County,,,11564,6,6,6,6
47,41,TN,DeKalb County,,,21003,6,6,6,6
47,43,TN,Dickson County,"Nashville-Davidson--Murfreesboro--Franklin, TN",2072283,55761,2,2,2,3
47,45,TN,Dyer County,"Dyersburg, TN",36410,36410,5,5,5,5
47,47,TN,Fayette County,"Memphis, TN-MS-AR",1339855,43630,2,2,2,2
47,49,TN,Fentress County,,,19332,6,6,6,6
47,51,TN,Franklin County,"Winchester, TN",43942,43942,5,5,5,5
47,53,TN,Gibson County,"Jackson, TN",181579,50837,4,6,5,6
47,55,TN,Giles County,,,30554,6,6,6,6
47,57,TN,Grainger County,"Knoxville, TN",932245,24277,3,3,4,6
47,59,TN,Greene County,"Greeneville, TN",71405,71405,5,5,5,5
47,61,TN,Grundy County,,,13783,6,6,6,6
47,63,TN,Hamblen County,"Morristown, TN",121895,65168,4,4,4,5
47,65,TN,Hamilton County,"Chattanooga, TN-GA",574507,374682,3,3,3,3
47,67,TN,Hancock County,,,6845,6,6,6,6
47,69,TN,Hardeman County,,,25529,6,6,6,6
47,71,TN,Hardin County,,,27077,6,6,6,6
47,73,TN,Hawkins County,"Kingsport-Bristol, TN-VA",311272,58043,3,3,3,3
47,75,TN,Haywood County,,,17550,6,6,5,5
47,77,TN,Henderson County,,,27929,6,6,6,6
47,79,TN,Henry County,"Paris, TN",32379,32379,5,5,5,6
47,81,TN,Hickman County,"Nashville-Davidson--Murfreesboro--Franklin, TN",2072283,25455,2,2,2,6
47,83,TN,Houston County,,,8219,6,6,6,6
47,85,TN,Humphreys County,,,19106,6,6,6,6
47,87,TN,Jackson County,"Cookeville, TN",145479,11989,5,5,5,6
47,89,TN,Jefferson County,"Morristown, TN",121895,56727,4,4,4,6
47,91,TN,Johnson County,,,18086,6,6,6,6
47,93,TN,Knox County,"Knoxville, TN",932245,494574,3,3,3,3
47,95,TN,Lake County,,,6507,6,6,6,6
47,97,TN,Lauderdale County,,,24793,6,6,6,6
47,99,TN,Lawrence County,"Lawrenceburg, TN",45415,45415,5,5,5,5
47,101,TN,Lewis County,,,12957,6,6,6,6
47,103,TN,Lincoln County,"Fayetteville, TN",36004,36004,5,6,6,6
47,105,TN,Loudon County,"Knoxville, TN",932245,58181,3,3,3,3
47,107,TN,McMinn County,"Athens, TN",67991,54719,5,5,5,5
47,109,TN,McNairy County,,,25988,6,6,6,6
47,111,TN,Macon County,"Nashville-Davidson--Murfreesboro--Franklin, TN",2072283,26229,2,2,2,6
47,113,TN,Madison County,"Jackson, TN",181579,99245,4,4,4,4
47,115,TN,Marion County,"Chattanooga, TN-GA",574507,29094,3,3,3,3
47,117,TN,Marshall County,"Lewisburg, TN",35878,35878,5,5,5,6
47,119,TN,Maury County,"Nashville-Davidson--Murfreesboro--Franklin, TN",2072283,108159,2,2,5,5
47,121,TN,Meigs County,"Athens, TN",67991,13272,5,6,6,6
47,123,TN,Monroe County,,,47740,6,6,6,6
47,125,TN,Montgomery County,"Clarksville, TN-KY",336605,235201,3,3,4,4
47,127,TN,Moore County,"Tullahoma-Manchester, TN",66470,6742,5,5,5,6
47,129,TN,Morgan County,"Knoxville, TN",932245,21224,3,3,6,6
47,131,TN,Obion County,"Union City, TN",30394,30394,5,5,5,5
47,133,TN,Overton County,"Cookeville, TN",145479,23044,5,5,5,6
47,135,TN,Perry County,,,8685,6,6,6,6
47,137,TN,Pickett County,,,5107,6,6,6,6
47,139,TN,Polk County,"Cleveland, TN",128479,17863,4,4,4,6
47,141,TN,Putnam County,"Cookeville, TN",145479,82382,5,5,5,5
47,143,TN,Rhea County,,,33730,6,5,6,6
47,145,TN,Roane County,"Knoxville, TN",932245,55082,3,3,5,5
47,147,TN,Robertson County,"Nashville-Davidson--Murfreesboro--Franklin, TN",2072283,75470,2,2,2,3
47,149,TN,Rutherford County,"Nashville-Davidson--Murfreesboro--Franklin, TN",2072283,360619,2,2,2,3
47,151,TN,Scott County,,,22035,6,6,6,6
47,153,TN,Sequatchie County,"Chattanooga, TN-GA",574507,16909,3,3,3,6
47,155,TN,Sevier County,"Sevierville, TN",98789,98789,5,5,5,3
47,157,TN,Shelby County,"Memphis, TN-MS-AR",1339855,916371,1,1,1,1
47,159,TN,Smith County,"Nashville-Davidson--Murfreesboro--Franklin, TN",2072283,20489,2,2,2,6
47,161,TN,Stewart County,"Clarksville, TN-KY",336605,14035,3,6,4,6
47,163,TN,Sullivan County,"Kingsport-Bristol, TN-VA",311272,160820,3,3,3,3
47,165,TN,Sumner County,"Nashville-Davidson--Murfreesboro--Franklin, TN",2072283,203858,2,2,2,3
47,167,TN,Tipton County,"Memphis, TN-MS-AR",1339855,61656,2,2,2,2
47,169,TN,Trousdale County,"Nashville-Davidson--Murfreesboro--Franklin, TN",2072283,12111,2,2,2,6
47,171,TN,Unicoi County,"Johnson City, TN",210256,17674,4,4,4,3
47,173,TN,Union County,"Knoxville, TN",932245,20452,3,3,3,3
47,175,TN,Van Buren County,,,6429,6,6,6,6
47,177,TN,Warren County,"McMinnville, TN",42026,42026,5,5,5,5
47,179,TN,Washington County,"Johnson City, TN",210256,136172,4,4,4,3
47,181,TN,Wayne County,,,16308,6,6,6,6
47,183,TN,Weakley County,"Martin, TN",33063,33063,5,5,5,6
47,185,TN,White County,"Cookeville, TN",145479,28064,5,6,6,6
47,187,TN,Williamson County,"Nashville-Davidson--Murfreesboro--Franklin, TN",2072283,260815,2,2,2,3
47,189,TN,Wilson County,"Nashville-Davidson--Murfreesboro--Franklin, TN",2072283,158555,2,2,2,3
48,1,TX,Anderson County,"Palestine, TX",58064,58064,5,5,5,5
48,3,TX,Andrews County,"Andrews, TX",18334,18334,5,5,5,5
48,5,TX,Angelina County,"Lufkin, TX",87101,87101,5,5,5,5
48,7,TX,Aransas County,"Corpus Christi, TX",446572,24944,3,3,3,6
48,9,TX,Archer County,"Wichita Falls, TX",149299,8835,4,4,4,4
48,11,TX,Armstrong County,"Amarillo, TX",271171,1850,3,3,4,6
48,13,TX,Atascosa County,"San Antonio-New Braunfels, TX",2655342,50864,2,2,2,6
48,15,TX,Austin County,"Houston-Pasadena-The Woodlands, TX",7368466,31097,2,2,2,6
48,17,TX,Bailey County,,,6779,6,6,6,6
48,19,TX,Bandera County,"San Antonio-New Braunfels, TX",2655342,22115,2,2,2,6
48,21,TX,Bastrop County,"Austin-Round Rock-San Marcos, TX",2421115,106188,2,2,2,3
48,23,TX,Baylor County,,,3466,6,6,6,6
48,25,TX,Bee County,"Beeville, TX",30394,30394,5,5,5,5
48,27,TX,Bell County,"Killeen-Temple, TX",496228,388386,3,3,3,3
48,29,TX,Bexar County,"San Antonio-New Braunfels, TX",2655342,2059530,1,1,1,1
48,31,TX,Blanco County,,,12418,6,6,6,6
48,33,TX,Borden County,,,585,6,6,6,6
48,35,TX,Bosque County,"Waco, TX",302582,18697,3,6,6,6
48,37,TX,Bowie County,"Texarkana, TX-AR",146408,92035,4,4,4,4
48,39,TX,Brazoria County,"Houston-Pasadena-The Woodlands, TX",7368466,388181,2,2,2,2
48,41,TX,Brazos County,"College Station-Bryan, TX",277824,242014,3,4,4,4
48,43,TX,Brewster County,,,9343,6,6,6,6
48,45,TX,Briscoe County,,,1431,6,6,6,6
48,47,TX,Brooks County,"Alice, TX",45732,6906,5,6,6,6
48,49,TX,Brown County,"Brownwood, TX",38373,38373,5,5,5,5
48,51,TX,Burleson County,"College Station-Bryan, TX",277824,18657,3,4,4,6
48,53,TX,Burnet County,,,52502,6,6,6,6
48,55,TX,Caldwell County,"Austin-Round Rock-San Marcos, TX",2421115,47848,2,2,2,3
48,57,TX,Calhoun County,"Port Lavaca, TX",19706,19706,5,5,4,5
48,59,TX,Callahan County,"Abilene, TX",179308,14210,4,4,4,6
48,61,TX,Cameron County,"Brownsville-Harlingen, TX",425208,425208,3,3,3,3
48,63,TX,Camp County,"Mount Pleasant, TX",56007,12716,5,6,6,6
48,65,TX,Carson County,"Amarillo, TX",271171,5784,3,3,4,6
48,67,TX,Cass County,,,28539,6,6,6,6
48,69,TX,Castro County,,,7298,6,6,6,6
48,71,TX,Chambers County,"Houston-Pasadena-The Woodlands, TX",7368466,51288,2,2,2,2
48,73,TX,Cherokee County,"Jacksonville, TX",51645,51645,5,5,5,5
48,75,TX,Childress County,,,6809,6,6,6,6
48,77,TX,Clay County,"Wichita Falls, TX",149299,10486,4,4,4,6
48,79,TX,Cochran County,"Lubbock, TX",358232,2526,3,6,6,6
48,81,TX,Coke County,,,3333,6,6,6,6
48,83,TX,Coleman County,,,7850,6,6,6,6
48,85,TX,Collin County,"Dallas-Fort Worth-Arlington, TX",7943685,1158696,1,1,2,2
48,87,TX,Collingsworth County,,,2568,6,6,6,6
48,89,TX,Colorado County,,,20754,6,6,6,6
48,91,TX,Comal County,"San Antonio-New Braunfels, TX",2655342,184642,2,2,2,2
48,93,TX,Comanche County,,,13878,6,6,6,6
48,95,TX,Concho County,,,3340,6,6,6,6
48,97,TX,Cooke County,"Gainesville, TX",43050,43050,5,5,5,5
48,99,TX,Coryell County,"Killeen-Temple, TX",496228,85057,3,3,3,3
48,101,TX,Cottle County,,,1307,6,6,6,6
48,103,TX,Crane County,,,4546,6,6,6,6
48,105,TX,Crockett County,,,2943,6,6,6,6
48,107,TX,Crosby County,"Lubbock, TX",358232,4998,3,3,3,6
48,109,TX,Culberson County,,,2155,6,6,6,6
48,111,TX,Dallam County,,,7241,6,6,6,6
48,113,TX,Dallas County,"Dallas-Fort Worth-Arlington, TX",7943685,2600840,1,1,1,1
48,115,TX,Dawson County,,,12130,6,5,5,5
48,117,TX,Deaf Smith County,"Hereford, TX",18377,18377,5,5,5,5
48,119,TX,Delta County,,,5406,6,6,2,6
48,121,TX,Denton County,"Dallas-Fort Worth-Arlington, TX",7943685,977281,2,2,2,2
48,123,TX,DeWitt County,,,19772,6,6,6,6
48,125,TX,Dickens County,,,1726,6,6,6,6
48,127,TX,Dimmit County,,,8387,6,6,6,6
48,129,TX,Donley County,,,3339,6,6,6,6
48,131,TX,Duval County,,,9888,6,6,6,6
48,133,TX,Eastland County,,,17944,6,6,6,6
48,135,TX,Ector County,"Odessa, TX",160869,160869,4,4,4,4
48,137,TX,Edwards County,,,1422,6,6,6,6
48,139,TX,Ellis County,"Dallas-Fort Worth-Arlington, TX",7943685,212182,2,2,2,2
48,141,TX,El Paso County,"El Paso, TX",872195,868763,3,3,3,3
48,143,TX,Erath County,"Stephenville, TX",43895,43895,5,5,5,5
48,145,TX,Falls County,"Waco, TX",302582,17049,3,3,6,6
48,147,TX,Fannin County,"Bonham, TX",37125,37125,5,6,5,6
48,149,TX,Fayette County,,,24913,6,6,6,6
48,151,TX,Fisher County,,,3622,6,6,6,6
48,153,TX,Floyd County,"Plainview, TX",37062,5235,5,6,6,6
48,155,TX,Foard County,,,1057,6,6,6,6
48,157,TX,Fort Bend County,"Houston-Pasadena-The Woodlands, TX",7368466,889146,2,2,2,2
48,159,TX,Franklin County,,,10618,6,6,6,6
48,161,TX,Freestone County,,,19950,6,6,6,6
48,163,TX,Frio County,,,17815,6,6,6,6
48,165,TX,Gaines County,,,22181,6,6,6,6
48,167,TX,Galveston County,"Houston-Pasadena-The Woodlands, TX",7368466,357117,2,2,2,2
48,169,TX,Garza County,"Lubbock, TX",358232,6262,3,6,6,6
48,171,TX,Gillespie County,"Fredericksburg, TX",27477,27477,5,5,6,6
48,173,TX,Glasscock County,,,1164,6,5,6,6
48,175,TX,Goliad County,"Victoria, TX",98196,7131,4,4,4,6
48,177,TX,Gonzales County,,,19832,6,6,6,6
48,179,TX,Gray County,"Pampa, TX",21818,21015,5,5,5,5
48,181,TX,Grayson County,"Sherman-Denison, TX",143131,143131,4,4,4,4
48,183,TX,Gregg County,"Longview, TX",291219,125443,3,4,4,4
48,185,TX,Grimes County,,,30754,6,6,6,6
48,187,TX,Guadalupe County,"San Antonio-New Braunfels, TX",2655342,182760,2,2,2,2
48,189,TX,Hale County,"Plainview, TX",37062,31827,5,5,5,5
48,191,TX,Hall County,,,2810,6,6,6,6
48,193,TX,Hamilton County,,,8298,6,6,6,6
48,195,TX,Hansford County,,,5151,6,6,6,6
48,197,TX,Hardeman County,,,3516,6,6,6,6
48,199,TX,Hardin County,"Beaumont-Port Arthur, TX",393575,57811,3,3,3,3
48,201,TX,Harris County,"Houston-Pasadena-The Woodlands, TX",7368466,4780913,1,1,1,1
48,203,TX,Harrison County,"Longview, TX",291219,69955,3,5,5,4
48,205,TX,Hartley County,,,5208,6,6,6,6
48,207,TX,Haskell County,,,5403,6,6,6,6
48,209,TX,Hays County,"Austin-Round Rock-San Marcos, TX",2421115,269225,2,2,2,3
48,211,TX,Hemphill County,,,3217,6,6,6,6
48,213,TX,Henderson County,"Athens, TX",84511,84511,5,5,5,2
48,215,TX,Hidalgo County,"McAllen-Edinburg-Mission, TX",888367,888367,3,3,3,3
48,217,TX,Hill County,,,37329,6,6,6,6
48,219,TX,Hockley County,"Lubbock, TX",358232,21161,3,5,5,5
48,221,TX,Hood County,"Granbury, TX",66373,66373,5,2,5,2
48,223,TX,Hopkins County,"Sulphur Springs, TX",37804,37804,5,5,5,5
48,225,TX,Houston County,,,21950,6,6,6,6
48,227,TX,Howard County,"Big Spring, TX",33672,33672,5,5,5,5
48,229,TX,Hudspeth County,"El Paso, TX",872195,3432,3,3,6,6
48,231,TX,Hunt County,"Dallas-Fort Worth-Arlington, TX",7943685,108282,2,2,2,2
48,233,TX,Hutchinson County,"Borger, TX",20215,20215,5,5,5,5
48,235,TX,Irion County,"San Angelo, TX",120422,1530,4,4,4,6
48,237,TX,Jack County,,,8922,6,6,6,6
48,239,TX,Jackson County,,,15142,6,6,6,6
48,241,TX,Jasper County,,,32484,6,6,6,6
48,243,TX,Jeff Davis County,,,1903,6,6,6,6
48,245,TX,Jefferson County,"Beaumont-Port Arthur, TX",393575,250830,3,3,3,3
48,247,TX,Jim Hogg County,,,4763,6,6,6,6
48,249,TX,Jim Wells County,"Alice, TX",45732,38826,5,5,5,5
48,251,TX,Johnson County,"Dallas-Fort Worth-Arlington, TX",7943685,195506,2,2,2,2
48,253,TX,Jones County,"Abilene, TX",179308,19935,4,4,4,5
48,255,TX,Karnes County,,,14836,6,6,6,6
48,257,TX,Kaufman County,"Dallas-Fort Worth-Arlington, TX",7943685,172366,2,2,2,2
48,259,TX,Kendall County,"San Antonio-New Braunfels, TX",2655342,48973,2,2,2,6
48,261,TX,Kenedy County,,,358,6,5,5,6
48,263,TX,Kent County,,,740,6,6,6,6
48,265,TX,Kerr County,"Kerrville, TX",53741,53741,5,5,5,5
48,267,TX,Kimble County,,,4422,6,6,6,6
48,269,TX,King County,,,233,6,6,6,6
48,271,TX,Kinney County,,,3128,6,6,6,6
48,273,TX,Kleberg County,"Kingsville, TX",30362,30362,5,5,5,5
48,275,TX,Knox County,,,3273,6,6,6,6
48,277,TX,Lamar County,"Paris, TX",62026,50484,5,5,5,5
48,279,TX,Lamb County,,,12724,6,6,6,6
48,281,TX,Lampasas County,"Killeen-Temple, TX",496228,22785,3,3,3,5
48,283,TX,La Salle County,,,6604,6,6,6,6
48,285,TX,Lavaca County,,,20589,6,6,6,6
48,287,TX,Lee County,,,17954,6,6,6,6
48,289,TX,Leon County,,,16209,6,6,6,6
48,291,TX,Liberty County,"Houston-Pasadena-The Woodlands, TX",7368466,101992,2,2,2,2
48,293,TX,Limestone County,,,22253,6,6,6,6
48,295,TX,Lipscomb County,,,2854,6,6,6,6
48,297,TX,Live Oak County,,,11428,6,6,6,6
48,299,TX,Llano County,,,22540,6,6,6,6
48,301,TX,Loving County,,,51,6,6,6,6
48,303,TX,Lubbock County,"Lubbock, TX",358232,317561,3,3,3,4
48,305,TX,Lynn County,"Lubbock, TX",358232,5724,3,3,6,6
48,307,TX,McCulloch County,,,7497,6,6,6,6
48,309,TX,McLennan County,"Waco, TX",302582,266836,3,3,4,4
48,311,TX,McMullen County,,,576,6,6,6,6
48,313,TX,Madison County,,,13661,6,6,6,6
48,315,TX,Marion County,,,9560,6,6,6,6
48,317,TX,Martin County,"Midland, TX",177216,5217,4,4,6,5
48,319,TX,Mason County,,,3982,6,6,6,6
48,321,TX,Matagorda County,"Bay City, TX",36125,36125,5,5,5,5
48,323,TX,Maverick County,"Eagle Pass, TX",57843,57843,4,5,5,5
48,325,TX,Medina County,"San Antonio-New Braunfels, TX",2655342,53723,2,2,2,6
48,327,TX,Menard County,,,1968,6,6,6,6
48,329,TX,Midland County,"Midland, TX",177216,171999,4,4,4,4
48,331,TX,Milam County,,,25628,6,6,6,6
48,333,TX,Mills County,,,4500,6,6,6,6
48,335,TX,Mitchell County,,,8943,6,6,6,6
48,337,TX,Montague County,,,21063,6,6,6,6
48,339,TX,Montgomery County,"Houston-Pasadena-The Woodlands, TX",7368466,678490,2,2,2,2
48,341,TX,Moore County,"Dumas, TX",20996,20996,5,5,5,5
48,343,TX,Morris County,"Mount Pleasant, TX",56007,12083,5,6,6,6
48,345,TX,Motley County,,,1032,6,6,6,6
48,347,TX,Nacogdoches County,"Nacogdoches, TX",64862,64862,5,5,5,5
48,349,TX,Navarro County,"Corsicana, TX",54636,54636,5,5,5,5
48,351,TX,Newton County,,,12052,6,3,6,6
48,353,TX,Nolan County,"Sweetwater, TX",14473,14473,5,5,5,5
48,355,TX,Nueces County,"Corpus Christi, TX",446572,351674,3,3,3,3
48,357,TX,Ochiltree County,,,9606,6,6,6,6
48,359,TX,Oldham County,"Amarillo, TX",271171,1752,3,3,6,6
48,361,TX,Orange County,"Beaumont-Port Arthur, TX",393575,84934,3,3,3,3
48,363,TX,Palo Pinto County,"Mineral Wells, TX",29239,29239,5,5,5,5
48,365,TX,Panola County,,,22677,6,6,6,6
48,367,TX,Parker County,"Dallas-Fort Worth-Arlington, TX",7943685,165834,2,2,2,2
48,369,TX,Parmer County,,,9620,6,6,6,6
48,371,TX,Pecos County,,,14735,6,6,6,6
48,373,TX,Polk County,,,53255,6,6,6,6
48,375,TX,Potter County,"Amarillo, TX",271171,115645,3,3,4,4
48,377,TX,Presidio County,,,5939,6,6,6,6
48,379,TX,Rains County,,,12823,6,6,6,6
48,381,TX,Randall County,"Amarillo, TX",271171,146140,3,3,4,4
48,383,TX,Reagan County,,,3135,6,6,6,6
48,385,TX,Real County,,,2840,6,6,6,6
48,387,TX,Red River County,"Paris, TX",62026,11542,5,6,6,6
48,389,TX,Reeves County,"Town of Pecos, TX",12905,12905,5,5,5,5
48,391,TX,Refugio County,,,6632,6,6,6,6
48,393,TX,Roberts County,"Pampa, TX",21818,803,5,6,5,6
48,395,TX,Robertson County,"College Station-Bryan, TX",277824,17153,3,4,4,6
48,397,TX,Rockwall County,"Dallas-Fort Worth-Arlington, TX",7943685,123208,2,2,2,2
48,399,TX,Runnels County,,,9859,6,6,6,6
48,401,TX,Rusk County,"Longview, TX",291219,53333,3,4,4,5
48,403,TX,Sabine County,,,10048,6,6,6,6
48,405,TX,San Augustine County,,,7857,6,6,6,6
48,407,TX,San Jacinto County,"Houston-Pasadena-The Woodlands, TX",7368466,28348,2,6,2,6
48,409,TX,San Patricio County,"Corpus Christi, TX",446572,69954,3,3,3,3
48,411,TX,San Saba County,,,5824,6,6,6,6
48,413,TX,Schleicher County,,,2357,6,6,6,6
48,415,TX,Scurry County,"Snyder, TX",16686,16686,5,5,5,5
48,417,TX,Shackelford County,,,3186,6,6,6,6
48,419,TX,Shelby County,,,24008,6,6,6,6
48,421,TX,Sherman County,,,2799,6,6,6,6
48,423,TX,Smith County,"Tyler, TX",241922,241922,4,4,4,4
48,425,TX,Somervell County,,,9757,6,2,5,6
48,427,TX,Starr County,"Rio Grande City-Roma, TX",65728,65728,5,5,5,6
48,429,TX,Stephens County,,,9390,6,6,6,6
48,431,TX,Sterling County,,,1417,6,6,6,6
48,433,TX,Stonewall County,,,1182,6,6,6,6
48,435,TX,Sutton County,,,3217,6,6,6,6
48,437,TX,Swisher County,,,6881,6,6,6,6
48,439,TX,Tarrant County,"Dallas-Fort Worth-Arlington, TX",7943685,2154595,1,1,1,1
48,441,TX,Taylor County,"Abilene, TX",179308,145163,4,4,4,4
48,443,TX,Terrell County,,,693,6,6,6,6
48,445,TX,Terry County,,,11567,6,6,6,6
48,447,TX,Throckmorton County,,,1550,6,6,6,6
48,449,TX,Titus County,"Mount Pleasant, TX",56007,31208,5,5,5,5
48,451,TX,Tom Green County,"San Angelo, TX",120422,118892,4,4,4,4
48,453,TX,Travis County,"Austin-Round Rock-San Marcos, TX",2421115,1326436,1,1,1,3
48,455,TX,Trinity County,,,13996,6,5,6,6
48,457,TX,Tyler County,,,20030,6,6,6,6
48,459,TX,Upshur County,"Longview, TX",291219,42488,3,4,4,4
48,461,TX,Upton County,,,3152,6,6,6,6
48,463,TX,Uvalde County,"Uvalde, TX",24940,24940,5,5,5,5
48,465,TX,Val Verde County,"Del Rio, TX",47606,47606,5,5,5,5
48,467,TX,Van Zandt County,,,62859,6,6,6,6
48,469,TX,Victoria County,"Victoria, TX",98196,91065,4,4,4,4
48,471,TX,Walker County,"Huntsville, TX",78870,78870,5,5,5,5
48,473,TX,Waller County,"Houston-Pasadena-The Woodlands, TX",7368466,61894,2,2,2,2
48,475,TX,Ward County,,,10964,6,6,6,6
48,477,TX,Washington County,"Brenham, TX",36159,36159,5,5,5,5
48,479,TX,Webb County,"Laredo, TX",267780,267780,3,3,4,4
48,481,TX,Wharton County,"El Campo, TX",41824,41824,5,5,5,5
48,483,TX,Wheeler County,,,4807,6,6,6,6
48,485,TX,Wichita County,"Wichita Falls, TX",149299,129978,4,4,4,4
48,487,TX,Wilbarger County,"Vernon, TX",12491,12491,5,5,5,5
48,489,TX,Willacy County,"Raymondville, TX",20143,20143,5,5,5,6
48,491,TX,Williamson County,"Austin-Round Rock-San Marcos, TX",2421115,671418,2,2,2,3
48,493,TX,Wilson County,"San Antonio-New Braunfels, TX",2655342,52735,2,2,2,2
48,495,TX,Winkler County,,,7306,6,6,6,6
48,497,TX,Wise County,"Dallas-Fort Worth-Arlington, TX",7943685,74895,2,2,2,6
48,499,TX,Wood County,,,46857,6,6,6,6
48,501,TX,Yoakum County,,,7451,6,6,6,6
48,503,TX,Young County,,,17962,6,6,6,6
48,505,TX,Zapata County,"Zapata, TX",13849,13849,5,5,6,6
48,507,TX,Zavala County,,,9377,6,6,6,6
49,1,UT,Beaver County,,,7327,6,6,6,6
49,3,UT,Box Elder County,"Brigham City, UT-ID",66210,61498,5,3,5,5
49,5,UT,Cache County,"Logan, UT-ID",155362,140173,4,4,4,5
49,7,UT,Carbon County,"Price, UT",20571,20571,5,5,5,6
49,9,UT,Daggett County,,,1014,6,6,6,6
49,11,UT,Davis County,"Ogden, UT",652341,369948,3,3,3,2
49,13,UT,Duchesne County,,,20161,6,6,6,6
49,15,UT,Emery County,,,10099,6,6,6,6
49,17,UT,Garfield County,,,5281,6,6,6,6
49,19,UT,Grand County,,,9769,6,6,6,6
49,21,UT,Iron County,"Cedar City, UT",62429,62429,5,5,5,5
49,23,UT,Juab County,"Provo-Orem-Lehi, UT",715001,12567,3,3,3,6
49,25,UT,Kane County,,,8227,6,6,6,6
49,27,UT,Millard County,,,13330,6,6,6,6
49,29,UT,Morgan County,"Ogden, UT",652341,12832,3,3,3,6
49,31,UT,Piute County,,,1487,6,6,6,6
49,33,UT,Rich County,"Evanston, WY-UT",23340,2628,5,6,6,6
49,35,UT,Salt Lake County,"Salt Lake City-Murray, UT",1266191,1186257,1,1,1,1
49,37,UT,San Juan County,,,14359,6,6,6,6
49,39,UT,Sanpete County,,,29724,6,6,6,6
49,41,UT,Sevier County,,,22069,6,6,6,6
49,43,UT,Summit County,"Heber, UT",79655,43036,5,5,2,6
49,45,UT,Tooele County,"Salt Lake City-Murray, UT",1266191,79934,2,2,2,5
49,47,UT,Uintah County,"Vernal, UT",37141,37141,5,5,5,6
49,49,UT,Utah County,"Provo-Orem-Lehi, UT",715001,702434,3,3,3,3
49,51,UT,Wasatch County,"Heber, UT",79655,36619,5,5,5,6
49,53,UT,Washington County,"St. George, UT",197680,197680,4,4,4,5
49,55,UT,Wayne County,,,2645,6,6,6,6
49,57,UT,Weber County,"Ogden, UT",652341,269561,3,3,3,2
50,1,VT,Addison County,,,37578,6,6,6,6
50,3,VT,Bennington County,"Bennington, VT",37392,37392,5,5,5,6
50,5,VT,Caledonia County,,,30579,6,6,6,6
50,7,VT,Chittenden County,"Burlington-South Burlington, VT",227521,169301,4,4,4,4
50,9,VT,Essex County,,,5994,6,5,5,6
50,11,VT,Franklin County,"Burlington-South Burlington, VT",227521,50731,4,4,4,4
50,13,VT,Grand Isle County,"Burlington-South Burlington, VT",227521,7489,4,4,4,4
50,15,VT,Lamoille County,,,26090,6,6,6,6
50,17,VT,Orange County,"Lebanon-Claremont, NH-VT",223072,29846,5,5,5,6
50,19,VT,Orleans County,,,27666,6,6,6,6
50,21,VT,Rutland County,"Rutland, VT",60366,60366,5,5,5,5
50,23,VT,Washington County,"Barre, VT",60048,60048,5,5,5,6
50,25,VT,Windham County,"Brattleboro, VT",45842,45842,5,6,6,6
50,27,VT,Windsor County,"Lebanon-Claremont, NH-VT",223072,58142,5,5,5,6
51,1,VA,Accomack County,,,33191,6,6,6,6
51,3,VA,Albemarle County,"Charlottesville, VA",223825,114534,4,4,4,4
51,5,VA,Alleghany County,,,14835,6,6,6,6
51,7,VA,Amelia County,"Richmond, VA",1339182,13455,2,2,2,6
51,9,VA,Amherst County,"Lynchburg, VA",263613,31589,3,3,4,4
51,11,VA,Appomattox County,"Lynchburg, VA",263613,16748,3,3,4,6
51,13,VA,Arlington County,"Washington-Arlington-Alexandria, DC-VA-MD-WV",6265183,234000,2,1,2,2
51,15,VA,Augusta County,"Staunton-Stuarts Draft, VA",126776,78064,4,4,5,5
51,17,VA,Bath County,,,4049,6,6,6,6
